# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  137       5.103781275932e-10       1.486231781204e-13      -5.674082043749e-12       0.000000000000e+00       4.642340373043e-12       6.476903588222e-13      -4.609427464956e-15 
  138       5.148997954383e-10       1.490434233106e-13      -5.725069780367e-12       0.000000000000e+00       4.548199447182e-12       6.380694722697e-13      -4.546507113413e-15 
  139       5.194175795302e-10       1.494016483336e-13      -5.773877255318e-12       0.000000000000e+00       4.456341481587e-12       6.286905911225e-13      -4.486141977667e-15 
  140       5.239306049681e-10       1.496976156488e-13      -5.820447076929e-12       0.000000000000e+00       4.366766024787e-12       6.195494974828e-13      -4.428151561973e-15 
  141       5.284379492131e-10       1.499311554234e-13      -5.864722579382e-12       0.000000000000e+00       4.279463496652e-12       6.106407295526e-13      -4.372336576823e-15 
  142       5.329386409484e-10       1.501021670275e-13      -5.906647855888e-12       0.000000000000e+00       4.194414955627e-12       6.019575516360e-13      -4.318478541850e-15 
  143       5.374316589389e-10       1.502106205313e-13      -5.946167791870e-12       0.000000000000e+00       4.111591865979e-12       5.934919241422e-13      -4.266339388738e-15 
  144       5.419159308912e-10       1.502565582003e-13      -5.983228098142e-12       0.000000000000e+00       4.030955865034e-12       5.852344735878e-13      -4.215661064119e-15 
  145       5.463903323131e-10       1.502400959915e-13      -6.017775344082e-12       0.000000000000e+00       3.952458530419e-12       5.771744626001e-13      -4.166165132488e-15 
  146       5.508536853743e-10       1.501614250498e-13      -6.049756990813e-12       0.000000000000e+00       3.876041147303e-12       5.692997599190e-13      -4.117552379102e-15 
  147       5.553047577652e-10       1.500208132040e-13      -6.079121424382e-12       0.000000000000e+00       3.801634475638e-12       5.615968104005e-13      -4.069502412888e-15 
  148       5.597422615575e-10       1.498186064625e-13      -6.105817988935e-12       0.000000000000e+00       3.729158517400e-12       5.540506050187e-13      -4.021673269348e-15 
  149       5.641648520639e-10       1.495552305096e-13      -6.129797019901e-12       0.000000000000e+00       3.658522283828e-12       5.466446508690e-13      -3.973701013464e-15 
  150       5.685711266977e-10       1.492311922017e-13      -6.151009877163e-12       0.000000000000e+00       3.589623562667e-12       5.393609411703e-13      -3.925199342604e-15 
  151       5.729596238331e-10       1.488470810632e-13      -6.169408978240e-12       0.000000000000e+00       3.522348685407e-12       5.321799252681e-13      -3.875759189428e-15 
  152       5.773288216644e-10       1.484035707826e-13      -6.184947831464e-12       0.000000000000e+00       3.456572294526e-12       5.250804786372e-13      -3.824948324793e-15 
  153       5.816772528380e-10       1.479014205910e-13      -6.197581411328e-12       0.000000000000e+00       3.392183297826e-12       5.180447175607e-13      -3.772410788690e-15 
  154       5.860038627322e-10       1.473414763933e-13      -6.207267253941e-12       0.000000000000e+00       3.329165935494e-12       5.110730097961e-13      -3.718176416777e-15 
  155       5.903076824558e-10       1.467246725951e-13      -6.213964527112e-12       0.000000000000e+00       3.267525838471e-12       5.041703082584e-13      -3.662379457165e-15 
